Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
argouml-0.35.1,org.argouml.uml.ui,ActionDeleteModelElements,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
argouml-0.35.1,org.argouml.uml.ui,ActionAddDiagram,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
argouml-0.35.1,org.argouml.uml.ui,TabStyle,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
argouml-0.35.1,org.argouml.uml.ui,ActionImportFromSources,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml.ui.foundation.core,TestActionAddDependency,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml.ui.foundation.core,ActionAddAttribute,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml.ui.foundation.core,ActionAddOperation,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml.ui.foundation.extension_mechanisms,TestUMLTagDefinitionComboBoxModel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
argouml-0.35.1,org.argouml.uml.cognitive.critics,CrUnconventionalAttrName,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml.cognitive.critics,CrNameConfusion,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml.cognitive.critics,CrReservedName,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
argouml-0.35.1,org.argouml.uml.cognitive.critics,CrSeqInstanceWithoutClassifier,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml,TestStereotypeUtility,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml.diagram.ui,TestTabDiagram,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
argouml-0.35.1,org.argouml.uml.diagram.ui,FigCompartmentBox,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
argouml-0.35.1,org.argouml.uml.diagram.ui,UMLDiagram,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
argouml-0.35.1,org.argouml.uml.diagram.ui,FigAssociation,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
