Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.options,InterfaceOptionPageProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.options,ProjectCalendarOptionPageProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.tableView,ColumnManagerPanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.taskproperties,DependencyTableModel.MyColumn,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.taskproperties,TaskScheduleDatesPanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.taskproperties,TaskAllocationsPanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.taskproperties,CustomColumnsPanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.taskproperties,TaskDependenciesPanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.projectwizard,NewProjectWizardWindow,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.projectwizard,WeekendConfigurationPage,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.view,ViewManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.zoom,ZoomManager.ZoomState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.task,TaskProperties,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.task,ResourceAssignmentCollectionImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.task,TaskManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 43
ganttproject-2.8.11,net.sourceforge.ganttproject.task,CustomColumnsStorage,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: language (42)
ganttproject-2.8.11,net.sourceforge.ganttproject.task,Task.Cost,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.task,TaskImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
ganttproject-2.8.11,net.sourceforge.ganttproject.task.dependency,TaskDependencyCollectionImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
ganttproject-2.8.11,net.sourceforge.ganttproject.task.dependency.constraint,StartStartConstraintImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.task.dependency.constraint,StartFinishConstraintImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.task.dependency.constraint,FinishStartConstraintImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.task.dependency.constraint,FinishFinishConstraintImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,SchedulerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,ProjectBoundsAlgorithm.Result,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,AlgorithmBase.Diagnostic,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,RecalculateTaskScheduleAlgorithm,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,DependencyGraph.Listener,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,DependencyGraph.Logger,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
