Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsViewModel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: application; freshReceiveAddress; ownName; exchangeRate; amount; bluetoothMac; qrCode; paymentRequest; bitcoinUri; bluetoothServiceIntent
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsViewModel.FreshReceiveAddressLiveData,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsViewModel.FreshReceiveAddressLiveData,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,InputParser.StringInputParser,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: input
bitcoin-wallet-6.31,de.schildbach.wallet.ui,InputParser.StringInputParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,InputParser.BinaryInputParser,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: inputType; input
bitcoin-wallet-6.31,de.schildbach.wallet.ui,InputParser.BinaryInputParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,InputParser.StreamInputParser,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: inputType; is
bitcoin-wallet-6.31,de.schildbach.wallet.ui,InputParser.StreamInputParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,DividerItemDecoration,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ATTRS; HORIZONTAL_LIST; VERTICAL_LIST; mDivider; mOrientation
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletAddressViewModel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: application; currentAddress; ownName; qrCode; bitcoinUri; walletListener
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletAddressViewModel.CurrentAddressLiveData,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: walletListener
